"WebURL","WebTitle","Description","DataURL","FileName"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=A873C6B0-8F61-4DD6-AEDB-49812CB3BE67","各機場、港口入出境人數統計資料_1040607"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=625FB5EB-7F57-4264-ADAE-E40D98CACEAA","各機場、港口入出境人數統計資料_1051204"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=13348BB4-D4CF-47D5-8571-EBF131CE80D7","各機場、港口入出境人數統計資料_1040816"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=479AAA1A-8316-49A9-ABFF-6DB16D5C6F8C","各機場、港口入出境人數統計資料_1050229"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=2FB63902-7BF0-4D3C-B5FD-D07F7C164B0A","各機場、港口入出境人數統計資料_1051031"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=B12C3B42-C7E2-4E7D-BD1A-809F37639CE9","各機場、港口入出境人數統計資料_1060131"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=FF92F22B-E9A3-4C77-AD16-D27AB3828B29","各機場、港口入出境人數統計資料_1060331"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=753EB925-DDCB-468B-81CE-846EB35C714F","各機場、港口入出境人數統計資料_1050131"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=B7AB43E7-37DD-48A0-B4BA-9534A002037C","各機場、港口入出境人數統計資料_1040712"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=85338DD9-7C0B-4552-800D-51DFCE15DB2F","各機場、港口入出境人數統計資料_1040315"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=A9989C9B-BEC7-497E-9DF9-C796CD065938","各機場、港口入出境人數統計資料_1051231"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=F6927967-A83A-40FE-83AF-3414ABA13456","各機場、港口入出境人數統計資料_1040517"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=13B72B51-5A1D-44E1-8A4C-DA95C4EB9663","各機場、港口入出境人數統計資料_1040830"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=47E44CDF-9EEF-4A3E-AE47-2BE08ADD1F9C","各機場、港口入出境人數統計資料_1040426"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=8A2E8335-FFBD-497E-95D2-E4C173D8459B","各機場、港口入出境人數統計資料_1041004"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=08869B60-6FD7-4DC3-A9F0-36BFBF0BD21E","各機場、港口入出境人數統計資料_1060521"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=88CC5D64-28B9-43EF-A0C8-52CB22D162E9","各機場、港口入出境人數統計資料_1051113"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=8C1A3BD1-5C10-4D89-A312-0595E212D412","各機場、港口入出境人數統計資料_1041025"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=C16EAC0D-5DE9-47DF-AC21-AD7F82AB872E","各機場、港口入出境人數統計資料_1050930"
"https://data.gov.tw/dataset/12369","各機場、港口入出境人數統計資料","自104年2月起，每周提供每日各機場港口入出境人數統計資料。","http://data.moi.gov.tw/MoiOD/System/DownloadFile.aspx?DATA=452A27BD-E1C0-4372-93ED-4517941F24FA","各機場、港口入出境人數統計資料_1060514"
